test_0024726|CDS|ap1g1|GCF_022379125.1|NC_061518.1|13117750|13117891|-|142	train_0206833|CDS|ap1g1|GCF_024713975.1|NC_091093.1|17536122|17536263|+|142	0.964	142	5	0	1	142	1	142	2.156E-64	234	142	142
test_0025611|CDS|rasd2|GCF_022379125.1|NC_061531.1|13230793|13231327|+|535	train_0333742|CDS|rasd2a|GCF_024713975.1|NC_091097.1|11730779|11731209|-|431	0.815	400	73	0	136	535	38	431	4.800E-106	388	535	431
test_0040158|CDS|LOC103396577|GCF_000523025.1|NC_024326.1|11181971|11182158|+|188	train_0873444|CDS|LOC109638312|GCF_024713975.1|NC_091108.1|20993611|20993798|-|188	0.835	188	31	0	1	188	1	188	2.319E-50	199	188	188
test_0040436|CDS|cpsf2|GCF_024713975.1|NC_091111.1|14126166|14126271|+|106	train_0484407|CDS|cpsf2|GCF_000523025.1|NC_024313.1|12383999|12384104|+|106	0.867	106	14	0	1	106	1	106	9.960E-30	129	106	106
test_0040739|CDS|grk7a|GCF_022379125.1|NC_061519.1|13134540|13134879|-|340	train_0348146|CDS|grk7a|GCF_024713975.1|NC_091108.1|15085070|15085409|+|340	0.908	340	31	0	1	340	1	340	1.138E-134	472	340	340
test_0041104|CDS|ciz1a|GCF_000523025.1|NC_024320.1|24286540|24286630|+|91	train_1081570|CDS|ciz1a|GCF_022379125.1|NC_061534.1|10012994|10013087|-|94	0.829	94	15	0	1	91	1	94	1.295E-19	96	91	94
test_0041412|CDS|pomt1|GCF_022379125.1|NC_061533.1|883949|884046|+|98	train_0348687|CDS|pomt1|GCF_024713975.1|NC_091096.1|145545|145642|+|98	0.897	98	10	0	1	98	1	98	2.169E-31	132	98	98
test_0041711|CDS|kdr|GCF_022379125.1|NC_061527.1|18779612|18779743|+|132	train_0182523|CDS|kdr|GCF_024713975.1|NC_091095.1|19747974|19748105|+|132	0.886	132	15	0	1	132	1	132	9.525E-43	171	132	132
test_0042998|CDS|git2a|GCF_000523025.1|NC_024328.1|352363|352496|-|134	train_0373781|CDS|git2a|GCF_024713975.1|NC_091096.1|13268010|13268143|+|134	0.857	133	19	0	2	134	2	134	2.793E-37	155	134	134
test_0035543|CDS|pold4|GCF_022379125.1|NC_061522.1|23390676|23390768|+|93	train_1029860|CDS|pold4|GCF_024713975.1|NC_091100.1|25606169|25606252|-|84	0.911	68	6	0	26	93	17	84	1.473E-19	96	93	84
test_0036123|CDS|ssh1a|GCF_000523025.1|NC_024328.1|481959|482052|+|94	train_1091218|CDS|ssh1a|GCF_024713975.1|NC_091096.1|13159126|13159219|-|94	0.914	94	8	0	1	94	1	94	2.643E-32	134	94	94
test_0037048|CDS|slc45a4a|GCF_000523025.1|NC_024324.1|9137623|9137811|+|189	train_0675317|CDS|LOC118291925|GCF_022379125.1|NC_061536.1|8530280|8530468|+|189	0.925	189	14	0	1	189	1	189	2.362E-76	277	189	189
test_0037550|intron|LOC109626561|GCF_024713975.1|NC_091110.1|7989802|7990343|-|542	train_0785111|intron|camsap1a|GCF_022379125.1|NC_061534.1|12993585|12994145|+|561	0.721	556	150	0	6	542	6	561	1.041E-85	320	542	561
test_0037839|CDS|exd3|GCF_000523025.1|NC_024320.1|4105676|4105729|+|54	train_0457611|CDS|exd3|GCF_024713975.1|NC_091110.1|13987460|13987513|-|54	0.851	54	8	0	1	54	1	54	9.775E-10	62	54	54
test_0038158|CDS|galnt13|GCF_022379125.1|NC_061528.1|11955600|11955741|-|142	train_0301530|CDS|galnt1|GCF_024713975.1|NC_091105.1|10832742|10832880|+|139	0.844	116	18	0	1	116	1	116	7.069E-29	129	142	139
test_0147608|CDS|LOC118283926|GCF_022379125.1|NC_061526.1|7180157|7180326|-|170	train_0906447|CDS|dlg4b|GCF_024713975.1|NC_091114.1|17092041|17092210|-|170	0.888	170	19	0	1	170	1	170	6.520E-58	221	170	170
test_0147838|CDS|LOC118299420|GCF_022379125.1|NC_061525.1|17658370|17658516|+|147	train_1120140|CDS|LOC109634600|GCF_024713975.1|NC_091103.1|11375307|11375453|-|147	0.904	147	14	0	1	147	1	147	1.045E-52	202	147	147
test_0148887|CDS|stx17|GCF_000523025.1|NC_024319.1|3840236|3840492|+|257	train_0772229|CDS|stx17|GCF_024713975.1|NC_091105.1|10976342|10976653|+|312	0.801	185	37	0	1	185	1	185	2.509E-38	162	257	312
test_0149177|CDS|LOC138413792|GCF_024713975.1|NC_091107.1|12159515|12159596|+|82	train_1111066|CDS|si:dkeyp-69c1.9|GCF_022379125.1|NC_061516.1|16620916|16621045|-|130	0.924	66	5	0	1	66	1	66	3.027E-20	97	82	130
test_0149486|CDS|lonp1|GCF_000523025.1|NC_024308.1|8338663|8338801|-|139	train_0400059|CDS|lonp1|GCF_022379125.1|NC_061527.1|24633293|24633431|-|139	0.913	139	12	0	1	139	1	139	2.425E-51	197	139	139
test_0149770|CDS|LOC109638508|GCF_024713975.1|NC_091094.1|13159661|13159764|-|104	train_0271290|CDS|LOC118309320|GCF_022379125.1|NC_061520.1|12562660|12562763|-|104	0.904	94	9	0	1	94	1	94	4.003E-30	130	104	104
test_0150390|CDS|gria1a|GCF_022379125.1|NC_061523.1|8772145|8772279|-|135	train_0734528|CDS|gria1a|GCF_000523025.1|NC_024321.1|19287641|19287775|+|135	0.948	135	7	0	1	135	1	135	3.969E-57	212	135	135
test_0150664|CDS|yeats2|GCF_000523025.1|NC_024326.1|2731280|2731515|-|236	train_0920022|CDS|yeats2|GCF_024713975.1|NC_091108.1|12318935|12319170|+|236	0.843	236	37	0	1	236	1	236	3.571E-68	259	236	236
test_0150913|CDS|rab1ba|GCF_000523025.1|NC_024307.1|22226475|22226570|+|96	train_0844172|CDS|rab1ba|GCF_024713975.1|NC_091114.1|2452356|2452451|-|96	0.916	96	8	0	1	96	1	96	1.956E-33	138	96	96
test_0151194|CDS|cks2|GCF_000523025.1|NC_024308.1|10161864|10161907|-|44	train_0842473|CDS|cks2|GCF_022379125.1|NC_061527.1|14668445|14668488|-|44	0.833	42	7	0	2	43	2	43	1.971E-04	45	44	44
test_0151486|CDS|LOC109631432|GCF_024713975.1|NC_091102.1|14785229|14785423|-|195	train_0578092|CDS|LOC103392260|GCF_000523025.1|NC_024322.1|14087653|14087847|-|195	0.867	181	24	0	1	181	1	181	3.456E-56	218	195	195
test_0152969|CDS|LOC118309883|GCF_022379125.1|NC_061520.1|16660386|16660542|+|157	train_0296099|CDS|LOC109628972|GCF_024713975.1|NC_091094.1|18055191|18055344|+|154	0.898	157	16	0	1	157	1	154	1.318E-54	209	157	154
test_0010605|CDS|unk|GCF_022379125.1|NC_061530.1|6602330|6602590|+|261	train_0477520|CDS|unk|GCF_024713975.1|NC_091113.1|14938484|14938744|-|261	0.896	261	27	0	1	261	1	261	1.315E-96	348	261	261
test_0011208|CDS|acacb|GCF_024713975.1|NC_091096.1|13462957|13463092|-|136	train_0798151|CDS|LOC103397308|GCF_000523025.1|NC_024328.1|142453|142588|+|136	0.897	136	14	0	1	136	1	136	1.579E-46	182	136	136
test_0012573|CDS|bnip2|GCF_000523025.1|NC_024312.1|8836755|8836886|+|132	train_0266019|CDS|bnip2|GCF_022379125.1|NC_061521.1|14021283|14021414|-|132	0.909	132	12	0	1	132	1	132	2.128E-47	184	132	132
test_0013331|CDS|LOC109630830|GCF_024713975.1|NC_091098.1|14130382|14130519|+|138	train_1140331|CDS|LOC118317427|GCF_022379125.1|NC_061517.1|13502256|13502393|-|138	0.917	134	11	0	1	134	1	134	7.803E-50	192	138	138
test_0073864|CDS|fbxo43|GCF_024713975.1|NC_091105.1|24085284|24085532|-|249	train_1046676|CDS|fbxo43|GCF_022379125.1|NC_061515.1|2035275|2035523|+|249	0.799	249	50	0	1	249	1	249	3.238E-57	224	249	249
test_0059525|CDS|rbm22|GCF_022379125.1|NC_061523.1|12324394|12324522|-|129	train_0106613|CDS|rbm22|GCF_024713975.1|NC_091101.1|16713353|16713481|+|129	0.930	129	9	0	1	129	1	129	1.754E-50	192	129	129
test_0060928|CDS|mns1|GCF_024713975.1|NC_091093.1|17118945|17119174|-|230	train_0133465|CDS|LOC118301945|GCF_022379125.1|NC_061518.1|13531527|13531756|+|230	0.804	230	45	0	1	230	1	230	8.885E-54	212	230	230
test_0061252|intron|LOC103398349|GCF_000523025.1|NW_007585109.1|5503|6390|-|888	train_0366432|intron|LOC109636841|GCF_024713975.1|NC_091093.1|16965518|16966464|-|947	0.706	947	261	0	1	888	1	947	1.848E-123	447	888	947
test_0061584|CDS|kcnma1a|GCF_022379125.1|NC_061524.1|16606812|16606923|+|112	train_0420218|CDS|kcnma1a|GCF_000523025.1|NC_024318.1|2279137|2279248|-|112	0.919	112	9	0	1	112	1	112	7.097E-41	162	112	112
test_0061945|CDS|runx1|GCF_000523025.1|NC_024320.1|15110027|15110178|-|152	train_0365675|CDS|runx1|GCF_022379125.1|NC_061515.1|24134735|24134886|+|152	0.861	152	21	0	1	152	1	152	6.611E-45	180	152	152
test_0062345|CDS|ppm1g|GCF_000523025.1|NC_024311.1|12100151|12100253|+|103	train_0210725|CDS|ppm1g|GCF_022379125.1|NC_061518.1|15964126|15964228|+|103	0.938	98	6	0	1	98	1	98	2.154E-37	150	103	103
test_0104947|CDS|fcho1|GCF_022379125.1|NC_061527.1|7195173|7195325|+|153	train_0976344|CDS|fcho1|GCF_024713975.1|NC_091095.1|6889307|6889459|+|153	0.947	153	8	0	1	153	1	153	1.115E-65	240	153	153
test_0106539|CDS|csgalnact1a|GCF_000523025.1|NC_024320.1|27377877|27378172|-|296	train_1149171|CDS|csgalnact1a|GCF_024713975.1|NC_091110.1|8517520|8517815|-|296	0.888	296	33	0	1	296	1	296	4.312E-107	384	296	296
test_0106870|CDS|exoc4|GCF_000523025.1|NC_024314.1|20944263|20944359|+|97	train_0858468|CDS|exoc4|GCF_024713975.1|NC_091115.1|6831670|6831766|-|97	0.927	97	7	0	1	97	1	97	1.295E-35	144	97	97
test_0107225|intron|LOC118309113|GCF_022379125.1|NC_061520.1|5659967|5660525|+|559	train_0649588|intron|LOC109635541|GCF_024713975.1|NC_091094.1|6750438|6750970|+|533	0.762	520	119	0	40	559	34	533	4.027E-101	371	559	533
test_0001823|CDS|pdia6|GCF_022379125.1|NC_061532.1|14081535|14081693|+|159	train_0558717|CDS|pdia6|GCF_024713975.1|NC_091111.1|15598443|15598601|+|159	0.918	159	13	0	1	159	1	159	4.960E-61	228	159	159
test_0002477|CDS|dmrt2b|GCF_000523025.1|NC_024308.1|7106636|7107004|+|369	train_0158813|CDS|dmrt2b|GCF_024713975.1|NC_091095.1|5380192|5380581|-|390	0.776	390	82	0	1	369	1	390	1.695E-87	325	369	390
test_0003342|CDS|oplah|GCF_024713975.1|NC_091109.1|6422127|6422241|+|115	train_0686783|CDS|oplah|GCF_022379125.1|NC_061535.1|4930903|4931017|+|115	0.843	115	18	0	1	115	1	115	8.244E-29	127	115	115
test_0004097|CDS|LOC109634030|GCF_024713975.1|NC_091097.1|8138774|8138850|+|77	train_0412812|CDS|LOC103393114|GCF_000523025.1|NC_024323.1|9535594|9535670|-|77	0.831	77	13	0	1	77	1	77	4.465E-15	81	77	77
test_0126469|intron|znf410|GCF_000523025.1|NC_024313.1|7783046|7783576|-|531	train_0032459|intron|znf410|GCF_024713975.1|NC_091111.1|7913666|7914232|-|567	0.786	352	75	0	23	372	36	387	4.415E-74	282	531	567
test_0126789|CDS|itfg2|GCF_022379125.1|NC_061526.1|22217909|22217985|+|77	train_0998536|CDS|LOC109645529|GCF_024713975.1|NC_091115.1|2789872|2789948|-|77	0.944	72	4	0	6	77	6	77	6.557E-26	113	77	77
test_0127076|CDS|pde1ca|GCF_022379125.1|NC_061535.1|12038825|12038945|-|121	train_0312271|CDS|LOC109637328|GCF_024713975.1|NC_091101.1|1258098|1258218|-|121	0.837	111	18	0	2	112	2	112	2.232E-26	120	121	121
test_0128330|CDS|rhcga|GCF_024713975.1|NC_091093.1|16677381|16677454|-|74	train_1220958|CDS|rhcga|GCF_022379125.1|NC_061518.1|13954076|13954149|+|74	0.914	70	6	0	5	74	5	74	1.224E-21	100	74	74
test_0128594|CDS|prpf4|GCF_024713975.1|NC_091110.1|19878335|19878429|+|95	train_0077292|CDS|prpf4|GCF_022379125.1|NC_061534.1|102580|102674|+|95	0.947	95	5	0	1	95	1	95	9.340E-38	149	95	95
test_0097476|CDS|mphosph8|GCF_024713975.1|NC_091102.1|4791707|4792732|+|1026	train_0792894|CDS|mphosph8|GCF_022379125.1|NC_061528.1|3628426|3629439|-|1014	0.802	979	191	0	1	967	1	979	4.076E-256	887	1026	1014
test_0098031|CDS|zgc:112285|GCF_022379125.1|NC_061530.1|16884524|16884659|+|136	train_0378458|CDS|LOC109641409|GCF_024713975.1|NC_091113.1|2970733|2970868|+|136	0.897	136	14	0	1	136	1	136	1.579E-46	182	136	136
test_0098600|CDS|LOC103391545|GCF_000523025.1|NC_024322.1|640283|640543|-|261	train_0543043|CDS|ttn.2|GCF_022379125.1|NC_061528.1|128430|128690|+|261	0.838	260	42	0	2	261	2	261	2.951E-74	279	261	261
test_0100029|CDS|xk|GCF_022379125.1|NC_061528.1|7883830|7884074|-|245	train_0945681|CDS|xk|GCF_024713975.1|NC_091102.1|8037890|8038134|-|245	0.934	245	16	0	1	245	1	245	9.693E-105	369	245	245
test_0072517|CDS|ccz1|GCF_000523025.1|NC_024314.1|13188493|13188576|+|84	train_0824824|CDS|ccz1|GCF_024713975.1|NC_091113.1|11789334|11789417|-|84	0.833	84	14	0	1	84	1	84	1.720E-17	89	84	84
test_0073056|intron|dnm2a|GCF_000523025.1|NC_024323.1|3811454|3811861|+|408	train_0056278|CDS|dnm2a|GCF_022379125.1|NC_061531.1|13468659|13468922|+|264	0.832	239	40	0	170	408	1	239	8.177E-65	251	408	264
test_0074094|CDS|LOC103391545|GCF_000523025.1|NC_024322.1|687038|687298|-|261	train_0699957|CDS|ttn.2|GCF_022379125.1|NC_061528.1|84301|84561|+|261	0.794	258	53	0	2	259	2	259	5.784E-58	226	261	261
test_0101659|CDS|trpa1b|GCF_000523025.1|NC_024309.1|4233788|4233917|-|130	train_1011769|CDS|trpa1b|GCF_022379125.1|NC_061535.1|3717538|3717667|-|130	0.807	130	25	0	1	130	1	130	4.456E-27	122	130	130
test_0102232|CDS|LOC109639156|GCF_024713975.1|NC_091112.1|5804202|5804585|+|384	train_0094725|CDS|LOC103394292|GCF_000523025.1|NC_024324.1|8946518|8946877|+|360	0.768	384	83	0	1	384	1	360	1.832E-75	285	384	360
test_0102933|CDS|smpd1|GCF_000523025.1|NC_024325.1|7535770|7535941|+|172	train_0133290|CDS|smpd1|GCF_022379125.1|NC_061516.1|17366804|17366975|-|172	0.889	172	19	0	1	172	1	172	4.973E-59	225	172	172
test_0103225|CDS|kifc3|GCF_024713975.1|NC_091093.1|30099528|30099709|+|182	train_0536834|CDS|kifc3|GCF_022379125.1|NC_061518.1|808526|808710|+|185	0.918	184	15	0	2	182	2	185	1.849E-71	262	182	185
test_0103831|CDS|rac1b|GCF_022379125.1|NC_061531.1|11170312|11170346|+|35	train_1131020|CDS|LOC109638710|GCF_024713975.1|NC_091097.1|14041331|14041365|-|35	0.971	35	1	0	1	35	1	35	2.061E-10	60	35	35
test_0007632|CDS|cacna1fa|GCF_000523025.1|NC_024316.1|18153505|18153663|+|159	train_1174492|CDS|cacna1fa|GCF_024713975.1|NC_091098.1|23035934|23036092|+|159	0.899	159	16	0	1	159	1	159	2.413E-56	215	159	159
test_0007960|CDS|arid1ab|GCF_022379125.1|NC_061519.1|4264001|4264768|-|768	train_0667903|CDS|arid1ab|GCF_024713975.1|NC_091112.1|17011694|17012371|-|678	0.815	672	120	0	1	672	1	648	3.236E-200	700	768	678
test_0009002|CDS|LOC103387531|GCF_000523025.1|NC_024318.1|11892184|11892365|+|182	train_1028937|CDS|LOC109630510|GCF_024713975.1|NC_091106.1|5722341|5722522|-|182	0.785	154	33	0	3	156	3	156	7.842E-29	130	182	182
test_0009704|CDS|LOC109631585|GCF_024713975.1|NC_091112.1|13588106|13588284|-|179	train_0261547|CDS|LOC118290575|GCF_022379125.1|NC_061532.1|3123052|3123239|-|188	0.796	128	26	0	50	177	59	186	3.393E-24	114	179	188
test_0071510|CDS|ptpn9b|GCF_024713975.1|NC_091100.1|12346771|12346921|-|151	train_1151437|CDS|ptpn9b|GCF_000523025.1|NC_024315.1|8080556|8080706|-|151	0.887	151	17	0	1	151	1	151	2.492E-50	196	151	151
test_0072019|intron|LOC118288861|GCF_022379125.1|NC_061531.1|10604269|10604363|+|95	train_0572318|intron|LOC118288860|GCF_022379125.1|NC_061531.1|10598905|10599004|+|100	0.845	97	13	0	8	95	4	100	1.712E-24	112	95	100
test_0072337|CDS|LOC103391245|GCF_000523025.1|NC_024321.1|16098078|16098233|-|156	train_0364389|CDS|LOC118319819|GCF_022379125.1|NC_061523.1|9847576|9847731|+|156	0.833	156	26	0	1	156	1	156	6.708E-40	165	156	156
test_0073539|intron|mxd1|GCF_000523025.1|NC_024328.1|1806826|1806930|+|105	train_0639215|intron|LOC103397046|GCF_000523025.1|NC_024327.1|6162571|6162676|+|106	0.851	106	15	0	1	105	1	106	1.718E-26	119	105	106
test_0074191|CDS|trip12|GCF_024713975.1|NC_091103.1|11626627|11626724|-|98	train_0534637|CDS|trip12|GCF_022379125.1|NC_061525.1|17447367|17447464|+|98	0.989	98	1	0	1	98	1	98	3.517E-46	173	98	98
test_0007456|CDS|LOC109628482|GCF_024713975.1|NC_091101.1|20285989|20286073|-|85	train_0150848|CDS|LOC118319058|GCF_022379125.1|NC_061523.1|18373644|18373728|-|85	0.929	85	6	0	1	85	1	85	1.917E-30	127	85	85
test_0007728|CDS|nalcn|GCF_024713975.1|NC_091102.1|5656773|5656915|+|143	train_0283325|CDS|nalcn|GCF_022379125.1|NC_061528.1|5719436|5719578|+|143	0.930	143	10	0	1	143	1	143	8.753E-57	213	143	143
test_0008413|CDS|LOC118318238|GCF_022379125.1|NC_061515.1|15610222|15610392|-|171	train_1009820|CDS|LOC109633495|GCF_024713975.1|NC_091105.1|6879094|6879264|+|171	0.918	171	14	0	1	171	1	171	3.273E-66	245	171	171
test_0010174|CDS|kdm4c|GCF_000523025.1|NC_024315.1|8854136|8854228|-|93	train_0510815|CDS|kdm4c|GCF_022379125.1|NC_061522.1|12524804|12524896|-|93	0.892	93	10	0	1	93	1	93	1.420E-28	123	93	93
test_0030803|CDS|fbxo38|GCF_024713975.1|NC_091101.1|1810805|1810994|-|190	train_1178721|CDS|fbxo38|GCF_022379125.1|NC_061523.1|3023130|3023322|-|193	0.844	187	26	0	3	171	3	189	7.200E-55	214	190	193
test_0031067|CDS|gabrr2a|GCF_000523025.1|NC_024307.1|20229259|20229341|+|83	train_0512162|CDS|LOC103378014|GCF_000523025.1|NC_024307.1|9024000|9024082|-|83	0.771	83	19	0	1	83	1	83	8.262E-10	65	83	83
test_0031409|CDS|dock1|GCF_024713975.1|NC_091113.1|8481050|8481175|+|126	train_0089776|CDS|dock1|GCF_022379125.1|NC_061530.1|15845740|15845865|+|126	0.936	126	8	0	1	126	1	126	2.105E-50	191	126	126
