test_0024982|CDS|nup107|GCF_022379125.1|NC_061526.1|23590617|23590686|+|70	train_0122234|CDS|nup107|GCF_024713975.1|NC_091115.1|1437438|1437507|-|70	0.957	70	3	0	1	70	1	70	6.693E-27	113	70	70
test_0025752|CDS|gpx9|GCF_022379125.1|NC_061530.1|15082471|15082564|-|94	train_0766158|CDS|gpx9|GCF_024713975.1|NC_091113.1|7697057|7697150|-|94	0.957	94	4	0	1	94	1	94	7.537E-39	152	94	94
test_0026308|CDS|snapc5|GCF_022379125.1|NC_061521.1|13473922|13474011|+|90	train_0030064|CDS|snapc5|GCF_000523025.1|NC_024312.1|12578106|12578195|-|90	0.966	89	3	0	1	89	1	89	1.392E-37	148	90	90
test_0027173|CDS|LOC118292263|GCF_022379125.1|NC_061536.1|14218919|14219010|-|92	train_0522657|CDS|LOC118292497|GCF_022379125.1|NC_061536.1|14202979|14203070|-|92	0.989	92	1	0	1	92	1	92	8.869E-43	162	92	92
test_0027879|CDS|akt1|GCF_000523025.1|NC_024307.1|3477995|3478074|-|80	train_0853068|CDS|akt1|GCF_022379125.1|NC_061529.1|13642525|13642604|+|80	0.961	78	3	0	1	78	1	78	3.074E-31	128	80	80
test_0028517|intron|LOC103377459|GCF_000523025.1|NC_024309.1|14930324|14930395|+|72	train_0325194|intron|LOC103377467|GCF_000523025.1|NC_024309.1|14940611|14940682|+|72	0.972	72	2	0	1	72	1	72	9.974E-30	122	72	72
test_0029419|CDS|LOC118300808|GCF_022379125.1|NC_061516.1|17401186|17401222|-|37	train_0791746|CDS|ap2b1|GCF_024713975.1|NC_091107.1|11316389|11316425|+|37	0.972	37	1	0	1	37	1	37	1.499E-11	63	37	37
test_0152808|CDS|tle3b|GCF_024713975.1|NC_091093.1|25520214|25520264|+|51	train_0726762|CDS|LOC118302048|GCF_022379125.1|NC_061518.1|8943149|8943199|+|51	0.980	51	1	0	1	51	1	51	1.642E-19	88	51	51
test_0153750|CDS|LOC118287549|GCF_022379125.1|NC_061530.1|5263972|5264037|+|66	train_1154724|CDS|LOC109626744|GCF_024713975.1|NC_091113.1|16376147|16376212|-|66	0.954	66	3	0	1	66	1	66	1.253E-24	106	66	66
test_0154365|CDS|chic2|GCF_024713975.1|NC_091100.1|13401235|13401291|-|57	train_0164205|CDS|chic2|GCF_022379125.1|NC_061522.1|12653086|12653142|-|57	0.964	57	2	0	1	57	1	57	3.314E-21	95	57	57
test_0155246|CDS|grin1a|GCF_022379125.1|NC_061534.1|3080947|3081081|-|135	train_0721771|CDS|grin1a|GCF_024713975.1|NC_091110.1|16860013|16860147|-|135	0.977	135	3	0	1	135	1	135	9.085E-64	230	135	135
test_0000753|CDS|camkmt|GCF_024713975.1|NC_091106.1|19168874|19168937|+|64	train_1157976|CDS|camkmt|GCF_022379125.1|NC_061524.1|25243373|25243436|+|64	0.968	64	2	0	1	64	1	64	3.487E-25	107	64	64
test_0001376|CDS|slc15a2|GCF_024713975.1|NC_091102.1|3848482|3848564|+|83	train_0061396|CDS|slc15a2|GCF_022379125.1|NC_061528.1|4466605|4466687|-|83	0.963	83	3	0	1	83	1	83	2.782E-34	137	83	83
test_0002102|CDS|plcd3a|GCF_022379125.1|NC_061531.1|17753993|17754109|+|117	train_0782441|CDS|plcd3a|GCF_024713975.1|NC_091097.1|7429526|7429642|-|117	0.965	117	4	0	1	117	1	117	6.842E-52	193	117	117
test_0002784|CDS|rbpja|GCF_024713975.1|NC_091100.1|12834535|12834690|-|156	train_1191250|CDS|rbpja|GCF_022379125.1|NC_061522.1|12132720|12132875|-|156	0.961	156	6	0	1	156	1	156	1.153E-70	254	156	156
test_0003494|CDS|grinaa|GCF_024713975.1|NC_091112.1|9388859|9389002|+|144	train_0343026|CDS|grinaa|GCF_000523025.1|NC_024324.1|11049926|11050069|+|144	0.958	144	6	0	1	144	1	144	7.199E-64	233	144	144
test_0003494|CDS|grinaa|GCF_024713975.1|NC_091112.1|9388859|9389002|+|144	train_0374707|CDS|grinaa|GCF_022379125.1|NC_061536.1|6459906|6460049|-|144	0.958	144	6	0	1	144	1	144	7.199E-64	233	144	144
test_0004272|CDS|LOC103396909|GCF_000523025.1|NC_024327.1|1966196|1966386|-|191	train_0501123|CDS|LOC103398033|GCF_000523025.1|NC_024328.1|14702853|14703043|+|191	0.979	191	4	0	1	191	1	191	8.233E-94	326	191	191
test_0128017|CDS|atg2a|GCF_024713975.1|NC_091101.1|13331006|13331150|-|145	train_0082437|CDS|atg2a|GCF_022379125.1|NC_061523.1|15407391|15407535|+|145	0.972	145	4	0	1	145	1	145	9.288E-68	243	145	145
test_0128912|CDS|col12a1a|GCF_022379125.1|NC_061529.1|14605472|14605519|-|48	train_0963143|CDS|col12a1a|GCF_024713975.1|NC_091104.1|18309718|18309771|-|54	0.977	44	1	0	1	44	1	44	4.562E-15	76	48	54
test_0128912|CDS|col12a1a|GCF_022379125.1|NC_061529.1|14605472|14605519|-|48	train_0798892|CDS|col12a1a|GCF_000523025.1|NC_024307.1|2692783|2692836|+|54	0.954	44	2	0	1	44	1	44	2.183E-13	71	48	54
test_0129597|CDS|sorcs3b|GCF_022379125.1|NC_061524.1|17768444|17768623|+|180	train_0372702|CDS|sorcs3b|GCF_024713975.1|NC_091106.1|16107182|16107361|+|180	0.955	180	8	0	1	180	1	180	5.891E-81	288	180	180
test_0130310|CDS|prr5a|GCF_022379125.1|NC_061521.1|17428109|17428239|+|131	train_1033116|CDS|prr5a|GCF_024713975.1|NC_091099.1|9945266|9945396|+|131	0.961	131	5	0	1	131	1	131	3.678E-58	214	131	131
test_0131057|CDS|LOC103386273|GCF_000523025.1|NC_024317.1|10479829|10479883|+|55	train_0532928|CDS|cntn4|GCF_022379125.1|NC_061520.1|22697944|22697998|+|55	0.963	55	2	0	1	55	1	55	4.543E-20	91	55	55
test_0131952|CDS|znf618|GCF_000523025.1|NC_024320.1|23993765|23993842|-|78	train_0919564|CDS|znf618|GCF_022379125.1|NC_061534.1|10275116|10275193|+|78	0.974	78	2	0	1	78	1	78	3.915E-33	132	78	78
test_0132720|CDS|cltca|GCF_024713975.1|NC_091107.1|18893785|18893942|+|158	train_0647330|CDS|cltca|GCF_022379125.1|NC_061516.1|10373497|10373654|-|158	0.955	158	7	0	1	158	1	158	3.789E-70	253	158	158
test_0133410|CDS|cacna1c|GCF_024713975.1|NC_091115.1|7432707|7432846|-|140	train_0111549|CDS|cacna1c|GCF_022379125.1|NC_061526.1|18251465|18251604|+|140	0.950	140	7	0	1	140	1	140	5.863E-60	221	140	140
test_0134046|intron|LOC138410586|GCF_024713975.1|NC_091098.1|22323214|22323297|+|84	train_1214466|intron|LOC109644419|GCF_024713975.1|NC_091098.1|22312491|22312576|+|86	0.953	86	4	0	1	84	1	86	1.649E-33	135	84	86
test_0134046|intron|LOC138410586|GCF_024713975.1|NC_091098.1|22323214|22323297|+|84	train_0938863|intron|LOC138410584|GCF_024713975.1|NC_091098.1|22298274|22298359|+|86	0.953	86	4	0	1	84	1	86	1.649E-33	135	84	86
test_0134711|CDS|mib1|GCF_000523025.1|NC_024326.1|8920947|8921018|+|72	train_0807486|CDS|mib1|GCF_024713975.1|NC_091108.1|7473827|7473898|-|72	0.958	72	3	0	1	72	1	72	4.894E-28	117	72	72
test_0134711|CDS|mib1|GCF_000523025.1|NC_024326.1|8920947|8921018|+|72	train_0891432|CDS|mib1|GCF_024713975.1|NC_091108.1|7473827|7473895|-|69	0.956	69	3	0	4	72	1	69	4.957E-26	112	72	69
test_0049035|CDS|fra10ac1|GCF_024713975.1|NC_091113.1|5468425|5468470|+|46	train_0926719|CDS|fra10ac1|GCF_022379125.1|NC_061530.1|12865750|12865795|+|46	0.956	46	2	0	1	46	1	46	5.987E-15	75	46	46
test_0049574|CDS|myom2b|GCF_024713975.1|NC_091093.1|15056136|15056180|-|45	train_0246685|CDS|myom2b|GCF_022379125.1|NC_061518.1|15304085|15304129|+|45	0.955	45	2	0	1	45	1	45	2.220E-14	73	45	45
test_0050245|CDS|esrp1|GCF_022379125.1|NC_061515.1|11858308|11858418|+|111	train_0553016|CDS|esrp1|GCF_024713975.1|NC_091105.1|11104923|11105033|+|111	0.981	111	2	0	1	111	1	111	7.498E-52	191	111	111
test_0050794|CDS|LOC109627681|GCF_024713975.1|NC_091100.1|16508009|16508056|+|48	train_1006359|CDS|LOC118312365|GCF_022379125.1|NC_061522.1|15384918|15384965|+|48	0.979	48	1	0	1	48	1	48	8.319E-18	83	48	48
test_0051395|CDS|tle3b|GCF_024713975.1|NC_091093.1|25500696|25500796|+|101	train_0411627|CDS|LOC118302048|GCF_022379125.1|NC_061518.1|8924819|8924919|+|101	0.960	101	4	0	1	101	1	101	8.070E-43	165	101	101
test_0051395|CDS|tle3b|GCF_024713975.1|NC_091093.1|25500696|25500796|+|101	train_0409037|CDS|LOC103379113|GCF_000523025.1|NC_024311.1|12380854|12380954|+|101	0.950	101	5	0	1	101	1	101	3.701E-41	160	101	101
test_0052296|CDS|LOC109638713|GCF_024713975.1|NC_091097.1|13310566|13310745|-|180	train_0596476|CDS|LOC138407640|GCF_024713975.1|NC_091097.1|13300280|13300459|-|180	0.994	180	1	0	1	180	1	180	1.246E-92	320	180	180
test_0052810|CDS|pfkfb4a|GCF_024713975.1|NC_091094.1|21809112|21809168|+|57	train_0149110|CDS|pfkfb4a|GCF_022379125.1|NC_061520.1|20185729|20185785|+|57	0.964	57	2	0	1	57	1	57	3.314E-21	95	57	57
test_0053554|intron|LOC109638091|GCF_024713975.1|NC_091096.1|13631811|13631982|+|172	train_0288537|intron|iqcd|GCF_024713975.1|NC_091096.1|13628634|13628804|+|171	0.970	172	5	0	1	172	1	171	4.689E-80	284	172	171
test_0054296|CDS|fam219ab|GCF_022379125.1|NC_061533.1|16380710|16380790|+|81	train_0890013|CDS|fam219ab|GCF_024713975.1|NC_091096.1|16879748|16879828|+|81	0.962	81	3	0	1	81	1	81	3.798E-33	133	81	81
test_0055046|CDS|LOC109624025|GCF_024713975.1|NC_091099.1|19823688|19823740|+|53	train_0597518|CDS|LOC118315728|GCF_022379125.1|NC_061521.1|1867398|1867450|-|53	0.962	53	2	0	1	53	1	53	6.232E-19	88	53	53
test_0009292|CDS|LOC118287933|GCF_022379125.1|NC_061530.1|7500243|7500355|-|113	train_0841651|CDS|LOC109626661|GCF_024713975.1|NC_091113.1|13951461|13951573|+|113	0.955	113	5	0	1	113	1	113	5.834E-48	182	113	113
test_0010037|lncRNA_exon|LOC103386185|GCF_000523025.1|NC_024317.1|7112739|7112766|-|28	train_0039501|lncRNA_exon|LOC103386286|GCF_000523025.1|NC_024317.1|10681258|10681285|+|28	0.964	28	1	0	1	28	1	28	2.003E-06	47	28	28
test_0010938|CDS|mink1|GCF_024713975.1|NC_091107.1|14285101|14285201|-|101	train_0429481|CDS|mink1|GCF_022379125.1|NC_061516.1|14678207|14678307|+|101	0.950	100	5	0	1	100	1	100	1.694E-40	158	101	101
test_0011612|CDS|unc5a|GCF_022379125.1|NC_061523.1|10034139|10034307|-|169	train_0520753|CDS|unc5a|GCF_024713975.1|NC_091101.1|11258104|11258272|-|169	0.952	169	8	0	1	169	1	169	9.866E-75	268	169	169
test_0012236|CDS|LOC103387381|GCF_000523025.1|NC_024318.1|9856369|9856481|+|113	train_0787651|CDS|LOC103399581|GCF_000523025.1|NW_007590602.1|347|463|+|117	1.000	113	0	0	1	113	1	113	2.173E-56	204	113	117
test_0012693|CDS|LOC109627871|GCF_024713975.1|NC_091104.1|21825645|21825889|-|245	train_0101950|CDS|LOC138412264|GCF_024713975.1|NC_091104.1|21838703|21838947|-|245	0.991	245	2	0	1	245	1	245	9.780E-128	431	245	245
test_0013209|CDS|sorl1|GCF_022379125.1|NC_061525.1|3338712|3338831|-|120	train_1219334|CDS|sorl1|GCF_024713975.1|NC_091103.1|3584052|3584171|-|120	0.958	120	5	0	1	120	1	120	6.291E-52	194	120	120
test_0013807|CDS|gpbp1l1|GCF_022379125.1|NC_061519.1|12368037|12368365|-|329	train_0235512|CDS|gpbp1l1|GCF_024713975.1|NC_091108.1|15956076|15956404|+|329	0.951	328	16	0	2	329	2	329	1.703E-151	517	329	329
test_0014501|CDS|usp37|GCF_022379125.1|NC_061528.1|19618251|19618366|+|116	train_0400295|CDS|usp37|GCF_024713975.1|NC_091102.1|20686809|20686924|+|116	0.965	116	4	0	1	116	1	116	2.524E-51	191	116	116
test_0015168|CDS|usp4|GCF_022379125.1|NC_061520.1|13807055|13807158|-|104	train_0053593|CDS|usp4|GCF_024713975.1|NC_091094.1|17325272|17325375|+|104	0.971	104	3	0	1	104	1	104	3.394E-46	174	104	104
test_0006214|CDS|zfpm2a|GCF_000523025.1|NC_024319.1|12447437|12447561|+|125	train_1161014|CDS|zfpm2a|GCF_022379125.1|NC_061515.1|2844159|2844283|-|125	0.968	125	4	0	1	125	1	125	1.999E-56	208	125	125
test_0007046|CDS|spg11|GCF_000523025.1|NC_024312.1|4542424|4542592|-|169	train_0553018|CDS|spg11|GCF_024713975.1|NC_091099.1|681464|681632|+|169	0.950	162	8	0	1	162	1	162	3.484E-70	256	169	169
test_0007634|CDS|zar1l|GCF_022379125.1|NC_061516.1|21620874|21620966|+|93	train_0262423|CDS|zar1l|GCF_024713975.1|NC_091107.1|6659505|6659597|-|93	0.956	93	4	0	1	93	1	93	2.783E-38	150	93	93
test_0008506|CDS|dip2bb|GCF_024713975.1|NC_091094.1|16328752|16328843|-|92	train_0333057|CDS|dip2bb|GCF_000523025.1|NC_024317.1|3955027|3955118|-|92	0.956	91	4	0	1	91	1	91	4.759E-37	147	92	92
test_0009536|CDS|akt1|GCF_000523025.1|NC_024307.1|3477995|3478077|-|83	train_0853068|CDS|akt1|GCF_022379125.1|NC_061529.1|13642525|13642604|+|80	0.961	78	3	0	4	81	1	78	5.971E-31	128	83	80
test_0010170|CDS|ric8b|GCF_022379125.1|NC_061521.1|17678755|17678874|-|120	train_0836710|CDS|ric8b|GCF_024713975.1|NC_091099.1|10222717|10222836|-|120	0.958	120	5	0	1	120	1	120	6.291E-52	194	120	120
test_0011111|CDS|nfascb|GCF_022379125.1|NC_061517.1|1299445|1299567|-|123	train_0856888|CDS|nfascb|GCF_024713975.1|NC_091098.1|22284753|22284875|+|123	0.967	123	4	0	1	123	1	123	2.718E-55	204	123	123
test_0011725|CDS|pi4k2b|GCF_022379125.1|NC_061522.1|24915870|24915950|+|81	train_1191285|CDS|pi4k2b|GCF_024713975.1|NC_091100.1|21169003|21169083|-|81	0.962	81	3	0	1	81	1	81	3.798E-33	133	81	81
test_0012328|CDS|LOC109624861|GCF_024713975.1|NC_091093.1|3209176|3209363|+|188	train_0383396|CDS|LOC109624932|GCF_024713975.1|NC_091093.1|2294881|2295068|-|188	0.968	188	6	0	1	188	1	188	8.795E-89	311	188	188
test_0012328|CDS|LOC109624861|GCF_024713975.1|NC_091093.1|3209176|3209363|+|188	train_0303679|CDS|LOC109626031|GCF_024713975.1|NC_091110.1|2309643|2309830|+|188	0.962	186	7	0	1	186	1	186	8.227E-86	303	188	188
test_0012782|CDS|cenpe|GCF_022379125.1|NC_061532.1|766882|766971|-|90	train_0286441|CDS|cenpe|GCF_024713975.1|NC_091111.1|638160|638249|+|90	0.954	88	4	0	3	90	3	90	2.986E-35	141	90	90
test_0151539|CDS|ephb3a|GCF_024713975.1|NC_091108.1|15527814|15527878|-|65	train_1045335|CDS|ephb3a|GCF_022379125.1|NC_061519.1|12764641|12764705|+|65	0.953	65	3	0	1	65	1	65	4.637E-24	105	65	65
test_0152311|CDS|ranbp9|GCF_022379125.1|NC_061519.1|26692410|26692540|-|131	train_0294289|CDS|ranbp9|GCF_000523025.1|NC_024326.1|13751053|13751190|-|138	0.952	126	6	0	1	126	1	126	3.123E-53	200	131	138
test_0152763|CDS|cacng2b|GCF_000523025.1|NC_024315.1|3558220|3558430|-|211	train_0765820|CDS|LOC118312568|GCF_022379125.1|NC_061522.1|2982445|2982655|+|211	0.976	211	5	0	1	211	1	211	1.828E-103	357	211	211
test_0152763|CDS|cacng2b|GCF_000523025.1|NC_024315.1|3558220|3558430|-|211	train_0970658|CDS|LOC109639255|GCF_024713975.1|NC_091100.1|2898139|2898349|+|211	0.971	211	6	0	1	211	1	211	8.415E-102	353	211	211
test_0153693|CDS|plekhg7|GCF_022379125.1|NC_061521.1|17835984|17836094|-|111	train_0410796|CDS|plekhg7|GCF_024713975.1|NC_091099.1|10378957|10379067|-|111	0.963	111	4	0	1	111	1	111	1.724E-48	182	111	111
test_0154305|CDS|cnksr2a|GCF_022379125.1|NC_061535.1|12857440|12857537|+|98	train_0485733|CDS|cnksr2a|GCF_024713975.1|NC_091109.1|20521057|20521154|-|98	0.958	97	4	0	1	97	1	97	1.881E-40	157	98	98
test_0154305|CDS|cnksr2a|GCF_022379125.1|NC_061535.1|12857440|12857537|+|98	train_0635181|CDS|cnksr2a|GCF_024713975.1|NC_091109.1|20521057|20521157|-|101	0.958	97	4	0	1	97	4	100	1.881E-40	157	98	101
test_0155151|intron|LOC109630604|GCF_024713975.1|NC_091098.1|3961336|3961421|-|86	train_0823322|intron|LOC138410561|GCF_024713975.1|NC_091098.1|3859967|3860057|-|91	0.975	83	2	0	4	86	9	91	1.196E-35	141	86	91
test_0000648|CDS|kif1b|GCF_022379125.1|NC_061517.1|14420851|14420969|+|119	train_0360657|CDS|kif1b|GCF_024713975.1|NC_091098.1|13149360|13149478|-|119	0.966	119	4	0	1	119	1	119	5.029E-53	197	119	119
test_0001329|CDS|gpbp1l1|GCF_022379125.1|NC_061519.1|12364879|12364981|-|103	train_0372073|CDS|gpbp1l1|GCF_024713975.1|NC_091108.1|15959644|15959746|+|103	0.980	103	2	0	1	103	1	103	2.574E-47	177	103	103
test_0001329|CDS|gpbp1l1|GCF_022379125.1|NC_061519.1|12364879|12364981|-|103	train_0916371|CDS|gpbp1l1|GCF_000523025.1|NC_024326.1|306097|306199|+|103	0.961	103	4	0	1	103	1	103	5.925E-44	168	103	103
test_0002085|CDS|dip2bb|GCF_024713975.1|NC_091094.1|16322101|16322181|-|81	train_0588853|CDS|dip2bb|GCF_000523025.1|NC_024317.1|3947691|3947771|-|81	0.962	81	3	0	1	81	1	81	3.798E-33	133	81	81
test_0002780|CDS|ehd3|GCF_024713975.1|NC_091111.1|9217863|9217960|-|98	train_0321290|CDS|ehd3|GCF_022379125.1|NC_061532.1|9127947|9128044|-|98	0.969	98	3	0	1	98	1	98	8.583E-43	164	98	98
test_0028310|CDS|LOC103392273|GCF_000523025.1|NC_024322.1|14623137|14623229|+|93	train_0503082|CDS|LOC118282617|GCF_022379125.1|NC_061528.1|14570693|14570785|+|93	0.956	93	4	0	1	93	1	93	2.783E-38	150	93	93
test_0028310|CDS|LOC103392273|GCF_000523025.1|NC_024322.1|14623137|14623229|+|93	train_0779374|CDS|LOC109631407|GCF_024713975.1|NC_091102.1|15416965|15417057|+|93	0.956	93	4	0	1	93	1	93	2.783E-38	150	93	93
test_0028941|intron|LOC124849812|GCF_022379125.1|NW_025917010.1|3255|3477|+|223	train_0040942|intron|LOC118292843|GCF_022379125.1|NW_025917010.1|80425|80647|-|223	0.995	223	1	0	1	223	1	223	5.686E-117	397	223	223
test_0029787|CDS|iqsec3b|GCF_000523025.1|NC_024312.1|9841682|9841781|-|100	train_0545737|CDS|iqsec3b|GCF_022379125.1|NC_061521.1|15846795|15846894|-|100	0.950	100	5	0	1	100	1	100	1.366E-40	158	100	100
